----------elimination_measure_pos4_export----------
order:	X	Y	Z
--------------------------------------------
anchors locations:
19.6184	10.5662	-51.9630
519.6180	876.5960	-51.9630
1019.6200	10.5648	-51.9630
519.6180	299.2420	764.5310
--------------------------------------------
measure locations:
643.3600	356.8200	365.2400
--------------------------------------------
guess_location:
602.5747	584.6027	469.8116
592.3439	658.1171	532.9299
659.6484	637.5513	562.7585
704.6274	749.5415	594.8007
791.1167	678.0305	563.6624
666.0800	617.6915	559.6623
640.7493	611.0104	563.7464
674.1061	604.8378	558.9606
685.7112	576.3055	537.9297
645.1327	604.5224	543.0438
664.6195	609.9732	553.8979
635.3551	600.3900	561.0650
673.2707	610.3310	553.0930
659.6192	614.0766	563.2800
706.6651	601.9491	554.4349
682.3829	596.5830	568.4659
727.2316	600.7388	572.3263
721.3577	608.1673	570.6227
726.9251	608.7527	570.3993
725.3962	641.2072	615.4382
722.7967	597.0792	578.9119
687.0239	599.4112	579.8284
680.1755	584.3568	563.8450
672.5911	588.5245	549.3234
703.5206	574.5303	536.4846
676.8712	585.5377	545.0001
687.8764	575.3180	554.8893
661.4113	565.1812	541.5625
722.6462	554.8368	541.2550
712.0243	557.2622	535.4731
711.4172	572.8536	552.4276
718.9178	557.8293	532.2414
694.9892	581.7727	544.9152
678.8384	565.2265	525.4967
726.8373	560.5368	531.3648
744.5782	573.9103	543.5738
717.1140	580.8591	545.2161
733.1377	586.0357	558.9339
743.6294	576.8514	551.2872
723.7819	571.2831	556.1729
758.3657	549.4726	534.2945
743.3966	562.9495	542.3123
727.5598	558.8908	528.9229
683.8528	562.7468	538.0501
707.2556	567.1645	540.9721
769.1176	525.7903	521.2686
721.5892	548.6413	530.7413
692.7420	572.4577	539.7072
716.0066	558.3809	543.2073
728.5251	565.7793	531.1174
695.3834	547.4611	535.1223
746.1043	566.4311	559.3548
727.1304	590.8761	554.0074
702.5632	573.7318	556.3262
702.5008	555.9875	550.7247
724.8833	591.9962	544.9274
724.8833	591.9962	544.9274
742.5565	574.2056	592.6470
707.1328	582.4048	562.1564
730.2847	558.4325	570.4765
729.1108	589.3800	577.4795
709.3851	555.9492	560.8691
733.5384	561.8566	549.6313
677.0028	604.8625	556.3213
686.7698	595.3107	547.9028
739.7884	550.6796	556.1993
726.8856	588.9678	543.5261
723.5722	567.7132	556.8557
749.8404	606.9523	555.3643
751.0969	573.1754	551.9886
732.1111	586.0214	540.3670
744.3296	599.2137	569.9063
717.6957	556.3157	552.2560
734.1721	570.0570	579.4432
745.3138	569.3505	551.9148
788.7195	617.8696	556.6740
782.0061	622.7727	574.7726
795.1565	656.8709	582.1444
831.2679	625.8515	551.4536
776.6929	624.5795	561.6586
806.8271	624.9402	566.6304
799.7151	604.6531	576.0384
839.3704	657.7852	589.1647
839.3704	657.7852	589.1647
826.3843	647.7247	570.4647
774.3619	628.2829	569.5231
763.1245	631.1925	551.6291
795.9106	657.8997	557.0805
838.0871	659.2017	580.1464
866.2793	675.7020	582.6091
866.2793	675.7020	582.6091
866.2793	675.7020	582.6091
825.3025	671.5391	549.3503
979.7071	782.7204	623.3862
979.7071	782.7204	623.3862
979.7071	782.7204	623.3862
979.7071	782.7204	623.3862
979.7071	782.7204	623.3862
802.1547	661.3119	552.9248
792.1549	625.7570	520.1752
848.8661	669.2196	565.5364
903.6952	698.0015	581.6797
903.6952	698.0015	581.6797
937.5621	705.6599	591.6647
937.5621	705.6599	591.6647
937.5621	705.6599	591.6647
939.6171	700.6828	595.3483
939.6171	700.6828	595.3483
939.6171	700.6828	595.3483
939.6171	700.6828	595.3483
939.6171	700.6828	595.3483
939.6171	700.6828	595.3483
953.3899	701.3216	605.9742
953.3899	701.3216	605.9742
957.6560	707.1587	608.7191
957.6560	707.1587	608.7191
871.9607	634.2946	582.7233
879.2513	637.5978	582.6291
881.1240	639.0090	583.6890
836.1320	640.1653	561.3252
847.1484	627.8012	563.4252
825.4764	614.9277	552.6783
876.1859	635.5631	557.0331
843.6927	625.4373	539.9339
829.5285	598.2413	539.8859
877.1622	635.7186	580.6376
893.7191	638.8127	583.1449
917.3552	657.5922	592.6643
938.0081	678.2531	599.6998
938.0081	678.2531	599.6998
938.0081	678.2531	599.6998
938.0081	678.2531	599.6998
938.0081	678.2531	599.6998
946.6952	687.2432	599.5427
946.6952	687.2432	599.5427
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
952.9476	688.1335	602.2053
892.1919	680.8332	582.2197
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
931.1926	688.5474	595.9570
870.4903	660.6513	549.9316
890.4456	663.0951	557.3200
890.4456	663.0951	557.3200
890.5939	663.0324	557.4278
896.7902	648.5057	568.2353
896.7902	648.5057	568.2353
896.7902	648.5057	568.2353
896.7902	648.5057	568.2353
896.7902	648.5057	568.2353
928.1815	635.6998	582.5784
--------------------------------------------
average_guess:
811.6512	633.7118	569.8329
--------------------------------------------
