----------elimination_measure_pos5_export----------
order:	X	Y	Z
--------------------------------------------
anchors locations:
19.6184	10.5662	-51.9630
519.6180	876.5960	-51.9630
1019.6200	10.5648	-51.9630
519.6180	299.2420	764.5310
--------------------------------------------
measure locations:
798.8500	446.3600	438.7300
--------------------------------------------
guess_location:
1442.0504	1092.3779	1049.3415
1442.0504	1092.3779	1049.3415
1442.0504	1092.3779	1049.3415
1442.0504	1092.3779	1049.3415
1129.0396	873.5734	843.6707
1129.0396	873.5734	843.6707
1134.4565	878.1500	846.3429
1134.4565	878.1500	846.3429
1134.4565	878.1500	846.3429
1134.4565	878.1500	846.3429
1136.8582	879.4277	847.9726
1136.8582	879.4277	847.9726
1149.6529	882.3686	853.6674
1149.6529	882.3686	853.6674
1149.6529	882.3686	853.6674
1149.6529	882.3686	853.6674
1149.6529	882.3686	853.6674
1166.3686	887.7613	856.7483
1166.3686	887.7613	856.7483
1166.3686	887.7613	856.7483
1166.3686	887.7613	856.7483
1208.1748	909.4286	869.2553
1244.9474	927.7635	878.3812
1244.9474	927.7635	878.3812
1244.9474	927.7635	878.3812
1244.9474	927.7635	878.3812
1244.9474	927.7635	878.3812
1244.9474	927.7635	878.3812
861.8859	891.4674	790.0970
857.9187	910.8716	813.9539
857.9187	910.8716	813.9539
857.9187	910.8716	813.9539
857.9187	910.8716	813.9539
857.9187	910.8716	813.9539
857.9187	910.8716	813.9539
827.8601	923.8347	827.2276
374.7364	1068.4836	948.3719
374.7364	1068.4836	948.3719
1104.7485	892.8503	841.5336
1104.7485	892.8503	841.5336
801.4694	710.6827	681.2776
535.5355	1050.3846	924.2881
1097.9613	760.2207	746.3432
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
812.7922	894.6280	840.0500
762.8051	829.0745	752.9061
970.6561	769.2451	724.5247
970.6561	769.2451	724.5247
1041.2662	884.2781	821.6745
999.6013	1000.8931	896.7904
1006.3455	1003.5948	899.2798
1006.3455	1003.5948	899.2798
840.9991	886.0740	821.9362
840.9991	886.0740	821.9362
827.0927	904.2006	838.7659
872.5854	1026.5774	932.3931
872.5854	1026.5774	932.3931
872.5854	1026.5774	932.3931
872.5854	1026.5774	932.3931
872.5854	1026.5774	932.3931
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
977.0969	859.5550	820.4057
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
854.1975	804.2775	774.5573
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
855.6708	804.6564	774.6510
908.3240	812.5286	774.4298
913.8172	815.2579	775.5496
913.8172	815.2579	775.5496
913.8172	815.2579	775.5496
913.8172	815.2579	775.5496
918.1599	861.0798	801.8694
911.2108	936.8163	838.5941
911.4452	937.0805	838.6833
911.4452	937.0805	838.6833
922.5385	963.6095	848.2630
927.8805	972.9667	851.1489
927.8805	972.9667	851.1489
927.8805	972.9667	851.1489
927.8805	972.9667	851.1489
940.0361	988.9151	860.3220
956.7108	1002.5499	868.8926
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
957.0053	1032.5491	892.6084
839.0163	899.2644	797.4266
839.0163	899.2644	797.4266
839.0163	899.2644	797.4266
946.8426	766.8189	706.7614
946.8426	766.8189	706.7614
946.8426	766.8189	706.7614
946.8426	766.8189	706.7614
--------------------------------------------
average_guess:
965.1022	893.5482	834.1738
--------------------------------------------
