----------4C3_measure_pos7_export----------
order:	X	Y	Z
--------------------------------------------
anchors locations:
19.6184	10.5662	-51.9630
519.6180	876.5960	-51.9630
1019.6200	10.5648	-51.9630
519.6180	299.2420	764.5310
--------------------------------------------
measure locations:
1058.3000	595.6100	96.4530
--------------------------------------------
guess_location:
397.2781	258.7736	696.9601
727.8607	458.1727	534.6418
1281.9072	790.1406	336.2961
1146.8767	786.8231	330.0054
1128.5518	811.0148	334.0553
1133.3091	807.9863	360.4531
14010.2463	-16507.3855	14290.7685
7177.3872	-355.5826	4449.8142
2159.8420	-626.1244	1472.6612
1450.3844	560.8214	607.3307
1163.6218	780.5330	344.0480
1137.3785	814.6418	347.8643
1128.9383	810.2841	342.7206
1117.5418	804.8350	316.0686
1127.6844	808.3607	298.2730
1116.2910	823.5981	328.0672
1120.7286	804.8057	307.5340
1127.3434	803.9459	336.6796
1126.8261	807.4912	358.2742
1138.7231	784.9464	313.0738
1148.2469	789.0641	312.9751
1138.1094	782.6710	302.4094
1129.5322	778.5821	301.8210
1115.9481	794.0574	294.2717
1112.1077	794.6216	308.2602
1116.1405	795.9496	296.3207
1106.2048	806.1057	314.6013
1116.5597	817.2976	324.0338
1128.8789	799.5831	320.6909
1111.6022	815.8300	336.5237
1117.3579	819.3878	303.8951
1121.6309	786.3456	293.4495
1104.4440	807.2665	312.1544
1119.7335	801.3612	317.7876
1088.5972	825.8414	328.9558
1114.8753	807.4893	295.2126
1138.0106	820.3826	320.4766
1132.2734	806.5059	316.4424
1112.6119	833.4302	300.2419
1131.0168	809.6195	282.5625
1114.2502	816.1361	308.1131
1115.8125	819.8330	292.7306
1135.1236	775.7374	265.6222
1125.9210	804.7471	291.2889
1122.4483	803.7607	299.6335
1110.7157	817.4339	300.5663
1090.4673	830.2315	295.0414
1121.8996	795.3632	322.1329
1123.1850	816.5952	296.0874
1117.7595	803.1119	274.5697
1112.2914	829.8479	279.1055
1127.5542	817.6036	306.4409
1123.2648	797.4089	296.4716
1112.6216	845.9404	309.5780
1128.8584	807.6136	293.6551
1117.2197	817.4093	274.3515
1132.5464	836.7303	316.1628
1137.1915	804.6581	284.5347
1128.9330	817.0434	281.0038
1120.6760	815.5546	277.7665
1100.0239	843.9817	313.5282
1111.5869	833.0118	303.1305
1112.0811	818.0024	307.2803
1130.5444	837.7462	314.9952
1115.2000	817.5520	280.6744
1134.0942	818.9959	289.0440
1145.2433	813.4121	318.8705
1137.7607	820.2532	319.3845
1121.2565	835.6552	284.2599
1129.4536	822.1049	291.1402
1145.3557	805.2636	291.5029
1141.8674	814.1652	286.6820
1131.0043	823.7647	299.2493
1116.6537	834.9834	308.6984
1129.9159	818.6531	287.4448
1145.2575	823.3463	317.3803
1127.5883	833.0735	302.0652
1141.3546	818.3557	258.7194
1134.3276	820.2552	276.6389
1140.7367	807.5231	276.4822
1155.4279	796.6158	257.2021
1160.8644	795.4972	293.0511
1143.3789	803.4736	272.9293
1139.3144	818.9242	290.5864
1140.3301	835.6710	314.2518
1141.2247	801.7732	254.9670
1137.3899	819.8513	291.7813
1154.8404	788.2824	277.4135
1143.4857	818.2487	321.0723
1138.9475	809.5501	262.3481
1154.2615	812.3793	292.6485
1158.6233	801.3347	261.6294
1153.5879	819.4487	296.6826
1139.6257	814.4738	283.8327
1151.8638	798.4125	258.8754
1155.0976	785.7659	277.5869
1152.1565	805.7826	258.6944
1174.1549	814.1568	336.9657
1151.0695	808.7769	276.1514
1145.8013	829.4010	328.2403
1143.0057	811.4721	303.1752
1139.0967	818.6158	320.4571
1137.9744	824.3330	328.5689
1193.4620	766.5697	263.9664
1185.7836	769.8898	258.0618
1174.1390	807.5317	298.2513
1169.0015	784.1616	292.5954
1166.0366	781.2871	281.7797
1167.6289	803.4131	280.5572
1175.8848	795.6410	313.3484
1169.6516	790.8676	257.5274
1162.5341	779.6579	271.2361
1177.8091	784.5066	229.5751
1171.6734	776.9951	274.3880
1176.3297	788.2689	287.6497
1152.1087	801.6150	280.1128
1149.0904	812.6225	296.9837
1162.9620	819.5664	294.4994
1167.9741	801.3833	279.2345
1147.2964	822.0455	276.3240
1156.4571	813.9921	267.3869
1172.5133	804.6740	290.7283
1171.8022	786.3157	258.2178
1161.9111	810.7827	274.3756
1176.4215	798.9762	273.1998
1175.1608	796.3802	289.6331
1164.3033	796.6726	259.3163
1177.5690	780.6649	282.4501
1168.9330	807.6616	324.0817
1158.3775	793.9207	264.1566
1176.7758	774.4023	245.1141
1171.8410	808.7682	301.1907
1177.2629	795.9844	272.0030
1180.5705	800.7525	275.0190
1173.8413	785.3318	260.0788
1187.3330	785.4333	276.7941
1191.5278	782.9764	304.0721
1169.6817	793.2569	254.1752
1198.1271	776.3718	249.2843
1197.9896	800.3682	292.8810
1174.7219	807.1252	266.9454
1180.2308	805.8391	281.3853
1187.2441	769.4816	243.2742
1174.8877	792.9328	243.7005
1191.6914	798.3768	265.2115
1180.9953	816.7599	292.2075
1176.6122	821.8604	314.8254
1185.2655	811.0319	279.1084
1199.2964	798.6519	285.6113
1197.7614	793.5807	282.7157
1186.5067	802.4865	340.5221
1167.5324	829.1354	291.6487
1171.0814	779.0685	268.6253
1147.7849	830.2650	322.4640
1174.2066	797.2641	312.1980
1175.1432	826.1464	326.0341
1179.2922	795.8287	341.2607
1177.4290	817.2553	328.9309
1182.1980	792.5568	277.4466
1183.3221	799.0496	309.9281
1149.2107	828.2702	325.9799
1172.1658	842.2597	319.0534
1163.1699	835.0858	321.9004
1154.2691	834.9655	339.3226
1177.7148	814.5982	314.1826
1161.1130	821.0169	326.7354
1165.0716	811.6315	333.1154
--------------------------------------------
average_guess:
1262.6219	681.0587	417.6311
--------------------------------------------
